"id","url","name","funds","funding_org","startdate","enddate","n_years","sci_Environmentalconditions","sci_Habitatchanges","sci_Landuseandhumanactivities","sci_Fish","sci_Waterquality","sci_Riparianhabitats","sci_Tidalwetlands","sci_Channelizedhabitats","sci_Floodplain","sci_Terrestrialhabitats","sci_Mammals","sci_Weatherandclimate","sci_Hydrologyandhydrodynamics","sci_Species","sci_Foodwebs","sci_Invasivenonnativespecies","sci_Biologicalresourceuse","sci_Nutrientsenergyandfoodweb","sci_Hydrologicchanges","sci_Sediment","sci_Aquaticvegetation","sci_Invertebrates","sci_Amphibiansandreptiles","mgmt_Waterquality","mgmt_Watersupplymanagement","mgmt_Environmentalconditions","mgmt_Nativespeciesmanagement","mgmt_Floodriskandlandusemanagement","mgmt_Habitatmanagement","mgmt_Invasivenonnativespeciesmanagement","mgmt_Governance","mode","trunc_name"
"50087","https://sciencetracker.deltacouncil.ca.gov/node/50087","California Recreational Fisheries Survey [CRFS]","$0",NA,2017,2019,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"49796","https://sciencetracker.deltacouncil.ca.gov/node/49796","Habitat, hatcheries, and nonnative predators interact to affect juvenile salmon behavior and survival","$138,594","State Water Contractors [SWC]",2018,2020,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"50191","https://sciencetracker.deltacouncil.ca.gov/node/50191","National Wetlands Inventory","$0",NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,NA
"50099","https://sciencetracker.deltacouncil.ca.gov/node/50099","California Natural Diversity Database [CNDDB]","$0",NA,2007,2018,12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"50200","https://sciencetracker.deltacouncil.ca.gov/node/50200","Advanced Hydrologic Prediction Service - Precipitation Monitoring","$0",NA,2015,2019,5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"50212","https://sciencetracker.deltacouncil.ca.gov/node/50212","Pacific States Marine Fisheries Commission Coleman-Nimbus Tagging","$0","U.S. Bureau of Reclamation [USBR]",2021,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49787","https://sciencetracker.deltacouncil.ca.gov/node/49787","Delta Landscapes Primary Production Project","$1,472,717","Delta Stewardship Council",2016,2020,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"49856","https://sciencetracker.deltacouncil.ca.gov/node/49856","Quantifying the contribution of tidal flow variations to survival of juvenile Chinook salmon","$510,974","Delta Stewardship Council",2019,2022,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,NA
"49859","https://sciencetracker.deltacouncil.ca.gov/node/49859","Resolving Contradictions in Foodweb Support for Native Pelagic Fishes","$1,807,311","U.S. Bureau of Reclamation [USBR]",2019,2022,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49926","https://sciencetracker.deltacouncil.ca.gov/node/49926","The Heron and Egret Project","$0",NA,1960,2019,60,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49805","https://sciencetracker.deltacouncil.ca.gov/node/49805","Do light, nutrient, and salinity interactions drive the “bad Suisun” phenomenon? A physiological assessment of biological hotspots in the San Francisco Bay-Delta","$200,143","Delta Stewardship Council",2018,2020,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49809","https://sciencetracker.deltacouncil.ca.gov/node/49809","Operation Baseline Project 1: Conceptual Framework","$61,000","Delta Stewardship Council - Delta Science Program",2017,2021,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49857","https://sciencetracker.deltacouncil.ca.gov/node/49857","Assessing Sediment Nutrient Storage and Release in the Delta: Linking Benthic Nutrient Cycling to Resotration, Aquatic Vegetation, Phytoplankton Productivity, and Harmful Algal Blooms","$939,215","Delta Stewardship Council",2019,2022,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49881","https://sciencetracker.deltacouncil.ca.gov/node/49881","Pesticide risk analyses and management actions, chemical fate and transport","$118,511","Delta Stewardship Council",2020,2022,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49883","https://sciencetracker.deltacouncil.ca.gov/node/49883","Nitrogen cycling and ecosystem metabolism before and after regulatory action","$238,899","Delta Stewardship Council",2020,2022,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50156","https://sciencetracker.deltacouncil.ca.gov/node/50156","California Aquatic Resource Inventory [CARI]","$0",NA,2016,2019,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,NA
"50177","https://sciencetracker.deltacouncil.ca.gov/node/50177","Water Quality of San Francisco Bay","$0",NA,1993,2019,27,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"50192","https://sciencetracker.deltacouncil.ca.gov/node/50192","Regional Monitoring Program for Water Quality in San Francisco Bay","$0",NA,1950,2019,70,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50121","https://sciencetracker.deltacouncil.ca.gov/node/50121","SJCDWQC Surface Water Monitoring","$0",NA,2007,2019,13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50071","https://sciencetracker.deltacouncil.ca.gov/node/50071","Surface Water Monitoring","$0",NA,2014,2019,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50111","https://sciencetracker.deltacouncil.ca.gov/node/50111","Perennial Streams Survey","$0",NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50139","https://sciencetracker.deltacouncil.ca.gov/node/50139","Soil Survey Geographic Database [SSURGO]","$0",NA,2008,2016,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49949","https://sciencetracker.deltacouncil.ca.gov/node/49949","State Water Project - Reservoir Monitoring","$0",NA,1996,2019,24,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50080","https://sciencetracker.deltacouncil.ca.gov/node/50080","State Water Project","$0",NA,1960,2019,60,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,NA
"50159","https://sciencetracker.deltacouncil.ca.gov/node/50159","Fish Salvage and Genetic Analysis","$0",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"50174","https://sciencetracker.deltacouncil.ca.gov/node/50174","Invasive Species Program","$0",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,NA
"50178","https://sciencetracker.deltacouncil.ca.gov/node/50178","Suisun Marsh Monitoring Program","$0",NA,1981,2019,39,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"50203","https://sciencetracker.deltacouncil.ca.gov/node/50203","National Geospatial Agriculture Monitoring","$0",NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,NA
"50082","https://sciencetracker.deltacouncil.ca.gov/node/50082","Pesticide Use Reporting","$0",NA,2007,2019,13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50157","https://sciencetracker.deltacouncil.ca.gov/node/50157","Breeding Waterfowl Surveys","$0",NA,1990,2019,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50213","https://sciencetracker.deltacouncil.ca.gov/node/50213","Red Bluff Diversion Dam Rotary Screw Traps","$0","U.S. Bureau of Reclamation [USBR]",2021,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49803","https://sciencetracker.deltacouncil.ca.gov/node/49803","Reevaluating ecosystem functioning and carbon storage potential of a coastal wetland through integration of lateral and vertical carbon flux estimates","$229,876","Delta Stewardship Council",2018,2020,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"49806","https://sciencetracker.deltacouncil.ca.gov/node/49806","Simulating methylmercury production and transport at the sediment-water interface to improve the water quality in the Delta","$151,403","Delta Stewardship Council",2018,2020,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49861","https://sciencetracker.deltacouncil.ca.gov/node/49861","Tidal Wetland Restoration in the Bay-Delta Region: Developing Tools to Measure Carbon Sequestration, Subsidence Reversal, and Climate Resiliance 2021","$980,768","Delta Stewardship Council",2019,2022,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,NA
"49868","https://sciencetracker.deltacouncil.ca.gov/node/49868","An Evaluation of Sublethal and Latent Pyrethroid Toxicity Across a Salinity Gradient in Two Delta Fish Species","$494,663","Delta Stewardship Council",2019,2021,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49877","https://sciencetracker.deltacouncil.ca.gov/node/49877","Wetland carbon sequestration and impacts of climate change","$54,925","Delta Stewardship Council",2020,2022,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"49879","https://sciencetracker.deltacouncil.ca.gov/node/49879","Environmental geochemistry and tidal wetland support of pelagic food webs","$129,800","State Water Contractors [SWC]",2020,2022,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"49882","https://sciencetracker.deltacouncil.ca.gov/node/49882","Using existing datasets to understand multi-scale changes in and controls on biogeochemistry in the SF Bay-Delta","$221,659","Delta Stewardship Council",2020,2022,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"49938","https://sciencetracker.deltacouncil.ca.gov/node/49938","Central Valley Enhanced Acoustic Tagging Project","$0",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"50098","https://sciencetracker.deltacouncil.ca.gov/node/50098","Water Quality Exchange [WQX]","$0",NA,1964,2019,56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50108","https://sciencetracker.deltacouncil.ca.gov/node/50108","Groundwater Monitoring","$0",NA,1995,2019,25,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50113","https://sciencetracker.deltacouncil.ca.gov/node/50113","Aquatic Invasive Species [AIS] Program","$0",NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,NA
"50194","https://sciencetracker.deltacouncil.ca.gov/node/50194","Regional Geologic Mapping Program [RGMP]","$0",NA,1991,2019,29,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50195","https://sciencetracker.deltacouncil.ca.gov/node/50195","Seismic Hazards Program","$0",NA,1955,2019,65,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,NA
"49812","https://sciencetracker.deltacouncil.ca.gov/node/49812","Hydrodynamic Influences on the Food Webs of Restoring Tidal Wetlands","$867,235","California Department of Fish and Wildlife [CDFW]",2016,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"50093","https://sciencetracker.deltacouncil.ca.gov/node/50093","Lower Sacramento River Green Sturgeon Telemetry Monitoring","$0",NA,1998,2018,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"50133","https://sciencetracker.deltacouncil.ca.gov/node/50133","Sacramento River Water Quality Monitoring","$0",NA,2004,2019,16,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50172","https://sciencetracker.deltacouncil.ca.gov/node/50172","California Irrigation Management Information System [CIMIS]","$0",NA,1985,2015,31,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50211","https://sciencetracker.deltacouncil.ca.gov/node/50211","Food Temperature Optimization Model for CVP","$0","U.S. Bureau of Reclamation [USBR]",2020,2021,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50216","https://sciencetracker.deltacouncil.ca.gov/node/50216","FCCL Conservation Hatchery Operation for Delta Smelt Refuge Population Maintenance and Research Support","$0","U.S. Bureau of Reclamation [USBR]",2019,2025,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49858","https://sciencetracker.deltacouncil.ca.gov/node/49858","Low-Cost Satellite Remote Sensing of the Sacramento-San Joaquin Delta to Enhance Mapping for Invasive and Native Aquatic Vegetation","$425,346","Delta Stewardship Council",2019,2021,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,NA
"49867","https://sciencetracker.deltacouncil.ca.gov/node/49867","Synchrony of Native Fish Movements: Synthesis Science Towards Adaptive Water Management in the Central Valley (FishSync)","$742,415","U.S. Bureau of Reclamation [USBR]",2019,2023,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,NA
"50209","https://sciencetracker.deltacouncil.ca.gov/node/50209","Sacramento Prediction and Assessment of Salmon [SacPAS]","$0","U.S. Bureau of Reclamation [USBR]",2020,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"50089","https://sciencetracker.deltacouncil.ca.gov/node/50089","DOGGR Oil and Gas Well Monitoring","$0",NA,2004,2019,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA
"50190","https://sciencetracker.deltacouncil.ca.gov/node/50190","California Strong Motion Instrumentation Program [CSMIP]","$0",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,NA
"49893","https://sciencetracker.deltacouncil.ca.gov/node/49893","Fish Diet and Condition","$0","California Department of Water Resource [DWR]",2020,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
"49901","https://sciencetracker.deltacouncil.ca.gov/node/49901","Directed Field Collections","$0","California Department of Water Resource [DWR]",2020,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,NA
